Sample,Ground Truth,Prediction,WER
2236,two zero seven level three six zero,two zero seven level three six zero,0.0
2233,tango charlie november kilo alfa apron hello turn left via alfa yankee two ten foxtrot seven three,tango charlie november kilo alfa apron hello turn left via alfa yankee two ten foxtrot seven three,0.0
2209,descend level nine zero csa eight three eight whiskey,descend level nine zero csa eight three eight whiskey,0.0
2205,turkish one nine five three praha good day radar contact proceed elmek then norku,turkish one nine five three praha good day radar contact proceed elmek then norku,0.0
2204,beline one charlie lima squawk one four six seven,beline one charlie lima squawk one four six seven,0.0
2203,csa one eight four ready,csa one eight four ready,0.0
2202,speed bird four alfa charlie continue present heading for vectoring runway three one contact radar one one nine decimal zero good bye,speed bird four alfa charlie continue present heading for vectoring runway three one contact radar one one nine decimal zero good bye,0.0
987,correction six five nine,correction six five nine,0.0
394,lufthansa seven one four hello radar contact confirm you request three two zero correction three three zero,lufthansa seven one four hello radar contact confirm you request three two zero correction three three zero,0.0
396,we are at fi,we are at fi,0.0
1089,one two one nine one seven eight two bye bye,one two one nine one seven eight two bye bye,0.0
984,csa four nine two contact radar one one eight three seven five,csa four nine two contact radar one one eight three seven five,0.0
1091,russia two five eight squawk one four five zero and climb to flight level three four zero,russia two five eight squawk one four five zero and climb to flight level three four zero,0.0
405,flight level one six zero wizz air four quebec sierra,flight level one six zero wizz air four quebec sierra,0.0
406,speed bird two zero uniform roger speed one eight zero knots or less contact ruzyne tower one one eight one bye bye,speed bird two zero uniform roger speed one eight zero knots or less contact ruzyne tower one one eight one bye bye,0.0
2192,descending flight level three one zero austrian three one eight romeo,descending flight level three one zero austrian three one eight romeo,0.0
407,csa four nine four contact radar one one eight decimal five,csa four nine four contact radar one one eight decimal five,0.0
2190,csa seven two seven tower continue approach,csa seven two seven tower continue approach,0.0
389,sierra papa sierra,sierra papa sierra,0.0
2210,ready for departure sky travel six eight two,ready for departure sky travel six eight two,0.0
375,praha radar csa,praha radar csa,0.0
2212,two victor charlie left turn heading zero six,two victor charlie left turn heading zero six,0.0
2230,oscar charlie kilo contact tower one one eight decimal one good bye,oscar charlie kilo contact tower one one eight decimal one good bye,0.0
2229,emirates one four zero heavy praha radar hello radar contact climb flight level one two zero,emirates one four zero heavy praha radar hello radar contact climb flight level one two zero,0.0
2227,germania one three four five contact rhein one three three decimal two eight five good bye,germania one three four five contact rhein one three three decimal two eight five good bye,0.0
377,shamrock six four five turn left direct to varik,shamrock six four five turn left direct to varik,0.0
2225,air berlin two eight two golf praha,air berlin two eight two golf praha,0.0
2223,three two eight five good bye,three two eight five good bye,0.0
379,lufthansa two kilo victor climb flight level three four zero,lufthansa two kilo victor climb flight level three four zero,0.0
