Sample,Ground Truth,Prediction,WER
82,csa nine six one reduce to one nine zero knots descend flight level nine zero,one six nine six one reduced to one nine zero knots disinflatable nine zero,40.0
67,runway three four left cleared to land then request above three two bravo four if available jetstar four zero nine,runway three four left cleared to land then the request to roll through to bravo four is available just start four zero nine,40.0
55,csa six nine one left heading one six zero clear ils approach runway one three,csa six one nine left heading vamp six zero cleared eyes approach runway vamp three,40.0
1139,one seven zero passed level,one seven zero past seven,40.0
1138,at flight level one zero zero no speed restrictions and,high level at one zero zero no speed restrictions,40.0
2206,csa one eight four ready,one five one eight four ready,40.0
2687,csa nine seven six turn left heading one two zero,csa nine seven six zero tenla tading havana two zero,40.0
97,cleared to land runway one three csa five mike bravo,and youre on the runway one three csa five mike bravo,40.0
2530,control good evening ryan air five juliett uniform passing level two five one climb level two eight zero direct to,control good evening final five two eight uniform passing level two five one fly level two eight zero targeting to our tower,40.0
2925,lot three zero five climb to flight level three four zero expect higher from wien,vod three zero five qantu flight to vod three four zero expect higher from vienna,40.0
333,asiana seven seven six praha,diana seven seven six,40.0
1777,to two bravo and squawk six six one zero confirm,to bravo and clock six six one zero come down,40.0
300,czech force five two one descend flight level nine zero,check for five two one descent flight one nine zero,40.0
2139,cimber three five two five descend four thousand feet altitude qnh o one zero two one descend four thousand one zero two one cimber three five two five,kimba three five two five descend four zero zero zero for altitude finish one zero two one descend four zero zero zero one zero two one kimba three five two five,39.29
2715,raha good morning austrian three three two papa level three five zero inbound abrax austrian three three two papa praha hello radar contact,so morning osm three three two papa level three first gearway papa papa osm three three two papa papa hello radar contact,39.13
2312,takeoff golf oscar upwind two thousand one hundred feet request left hand circuit runway zero six for another and last touch and go,flag of oskar upwind at two zero zero one on defeat request left hand circuit runway zero six for another and the last touch and go,39.13
1319,csa four zero seven descend altitude four thousand feet qnh one zero two three cleared ils three one,csa four zero zero seven descent altitude four zulu echo romeo oscar feet knh one zero two three cleared ils three one,38.89
908,lufthansa two five two seven leaving level three four zero descending level two nine zero level by letko,two five two seven leaving level three for server returning level two nine at server level by leco,38.89
1240,aero flot one four nine vacate via golf contact ruzyne ground one two one decimal nine good bye,air force one four nine repeat via golf contact russian ground one two one december nine goodbye,38.89
2713,adriana nine three whiskey hello radar contact proceed to mikov squawk one four six zero bye bye sorry,radio contact proceed to mikov squawk one four six zero bye bye,38.89
935,out of flight level two three zero continue down to one flight level one seven zero information papa,just flight zero two three zero continue down to one decimal one zero zero information copy,38.89
1345,csa eight three five continue with the right turn to heading three one zero vectoring for ils one,you say eight three five continue with the right and to heading three one zero vector in foil,38.89
431,praha radar csa nine zero five passing two eight three descending to flight level two two zero approachi,radar csa nine zero five to privilege your passing two eight three descend into flight level two two zero approaching,38.89
1514,csa eight mike three praha radar contact descend flight level one three zero information papa no speed limit,csa is mike three wn brawley now contact this and flight number one three zero information papa no speed limit,38.89
1164,praha lufthansa seven two six heavy out of level two three five climbing level two eight zero inbound,oh it looks like the seven two six is heavy out of level two three five coming level two eight zero inbound,38.89
1359,quality four zero eight nine turany tower good morning runway zero nine cleared to land wind is calm,good morning runway zero nine cleared to land wind is calm,38.89
